,Epoch:,Cost:,Accuracy:
0,0,3.02113570596,136
1,1,2.80480538061,98
2,2,2.46956796468,130
3,3,2.24405528442,141
4,4,2.37893729848,143
5,5,2.14385881454,146
6,6,2.11003683173,138
7,7,2.0536161999,147
8,8,2.21382758887,138
9,9,2.20930956523,139
10,10,2.09277160212,138
11,11,2.2257898711,139
12,12,2.958719261,96
13,13,1.90981043517,149
14,14,1.83011882378,145
15,15,1.8716883575,144
16,16,1.78991020886,145
17,17,1.7862949208,151
18,18,2.02687272746,133
19,19,1.8695451949,144
20,20,1.95512868375,142
21,21,1.71580462415,155
22,22,1.75822558664,149
23,23,1.75353076869,147
24,24,1.80018734833,146
25,25,1.66670567378,151
26,26,1.88143717003,141
27,27,1.9814007227,148
28,28,1.86704109424,139
29,29,1.7158341324,149
30,30,1.59959931788,143
31,31,1.80853050886,147
32,32,1.77538727814,152
33,33,1.58476706657,149
34,34,1.58141365581,146
35,35,1.64530494298,145
36,36,1.76110286161,138
37,37,1.68085147638,146
38,38,1.54096581863,148
39,39,1.5042280373,149
40,40,1.67152415053,148
41,41,1.51454744429,150
42,42,1.76494303506,143
43,43,2.02983848469,140
44,44,1.56166624831,153
45,45,1.65961464421,148
46,46,1.55354310163,146
47,47,1.70269489264,148
48,48,1.65231521378,144
49,49,1.58393139856,146
