,Epoch:,Cost:,Accuracy:
0,0,0.436058315335,127
1,1,0.418326133909,134
2,2,0.403676025918,133
3,3,0.39488336933,131
4,4,0.389611231102,133
5,5,0.38381425486,131
6,6,0.379390928726,134
7,7,0.375369330454,130
8,8,0.371622030238,134
9,9,0.369628509719,135
10,10,0.368406047516,129
11,11,0.368721382289,134
12,12,0.361295896328,138
13,13,0.360734341253,138
14,14,0.358799136069,139
15,15,0.356259179266,136
16,16,0.354220302376,136
17,17,0.352544276458,137
18,18,0.350438444924,137
19,19,0.353976241901,128
20,20,0.348758099352,135
21,21,0.34896112311,141
22,22,0.348166306695,137
23,23,0.344062634989,138
24,24,0.343587473002,136
25,25,0.342313174946,139
26,26,0.342900647948,139
27,27,0.343691144708,131
28,28,0.340663066955,138
29,29,0.337326133909,137
30,30,0.338049676026,137
31,31,0.334088552916,139
32,32,0.3346825054,139
33,33,0.331498920086,138
34,34,0.330777537797,137
35,35,0.330958963283,138
36,36,0.332641468683,137
37,37,0.327203023758,139
38,38,0.328816414687,143
39,39,0.326140388769,138
40,40,0.324896328294,141
41,41,0.323995680346,143
42,42,0.324771058315,136
43,43,0.321237580994,143
44,44,0.3196587473,142
45,45,0.319442764579,140
46,46,0.31794600432,142
47,47,0.317352051836,142
48,48,0.316377969762,140
49,49,0.315850971922,143
