,Epoch:,Cost:,Accuracy:
0,0,3.04764277007,136
1,1,2.66525117156,138
2,2,2.5846421025,142
3,3,2.52209956338,140
4,4,2.4877947692,139
5,5,2.35694129024,145
6,6,2.26979624762,137
7,7,2.19836129759,150
8,8,2.30093885284,145
9,9,2.42228683434,129
10,10,2.23119717468,141
11,11,2.20172841281,143
12,12,2.25475960503,144
13,13,2.04036100267,143
14,14,1.9780003454,146
15,15,1.94574802712,145
16,16,1.99650145011,139
17,17,2.05149095404,147
18,18,1.93101183107,145
19,19,1.96342847891,142
20,20,1.9416004833,146
21,21,1.96640010564,146
22,22,2.00495529673,138
23,23,1.85380077426,144
24,24,1.89123823746,140
25,25,1.86105057647,144
26,26,1.96664785731,144
27,27,1.79956299114,150
28,28,1.77493712283,147
29,29,2.06579244364,142
30,30,1.72340680579,147
31,31,1.70945262593,147
32,32,1.89794745167,144
33,33,1.77659371475,147
34,34,1.75800991163,145
35,35,1.81406231076,147
36,36,1.71602080473,145
37,37,1.72426520723,145
38,38,1.6705792656,148
39,39,1.64790156014,149
40,40,1.64856294901,148
41,41,1.93407339273,146
42,42,1.70742652732,146
43,43,1.74803407993,146
44,44,1.64077408263,143
45,45,1.70652742634,147
46,46,1.68767263557,141
47,47,1.57534221058,148
48,48,1.66028283823,151
49,49,1.66134476543,149
50,50,1.62206913055,149
51,51,1.55259738442,148
52,52,1.57484046286,147
53,53,1.57692026457,153
54,54,1.59125202411,145
55,55,1.60152297751,148
56,56,1.53620149866,149
57,57,1.52031377888,150
58,58,1.56856083995,148
59,59,1.55156923582,145
60,60,1.53248307469,148
61,61,1.57768161981,150
62,62,1.70271120499,143
63,63,1.83517793247,139
64,64,1.7161028177,140
65,65,1.55318775956,144
66,66,1.53299684973,150
67,67,1.4556085897,149
68,68,1.51625352429,148
69,69,1.57510466033,150
70,70,1.53433418401,152
71,71,1.49942569099,148
72,72,1.63893743119,146
73,73,1.53617307953,144
74,74,1.51721942169,150
75,75,1.55774778234,150
76,76,1.50789264609,151
77,77,1.64981627583,145
78,78,1.50907532773,149
79,79,1.49121453839,152
80,80,1.42481161354,149
81,81,1.51540962693,143
82,82,1.62656369461,145
83,83,1.49021109156,146
84,84,1.42640031604,151
85,85,1.4026309238,148
86,86,1.69163468399,143
87,87,1.55082905151,148
88,88,1.534902151,153
89,89,1.42354954264,148
90,90,1.42163195313,153
91,91,1.41342266288,147
92,92,1.41311984401,146
93,93,1.51192716635,143
94,94,1.47039970422,150
95,95,1.47021119184,151
96,96,1.4097904016,146
97,97,1.45072524351,147
98,98,1.39385307345,153
99,99,1.51385302972,150
100,100,1.39766909439,151
101,101,1.57871513039,146
102,102,1.39895913128,150
103,103,1.51610512287,147
104,104,1.39483198786,146
105,105,1.37707039119,144
106,106,1.45277157361,146
107,107,1.42644869527,153
108,108,1.40664538233,150
109,109,1.3740279216,148
110,110,1.4089380216,147
111,111,1.35499863789,153
112,112,1.45841899223,149
113,113,1.3568013864,154
114,114,1.42781929734,150
115,115,1.32660913812,151
116,116,1.40520059056,148
117,117,1.35776472938,152
118,118,1.39418791918,152
119,119,1.33430045135,151
120,120,1.4283614423,156
121,121,1.37292971977,149
122,122,1.33902427827,152
123,123,1.49992876896,149
124,124,1.57953752345,151
125,125,1.38247988566,150
126,126,1.54036923859,146
127,127,1.55765604872,148
128,128,1.38103698693,152
129,129,1.28849776065,155
130,130,1.39313530077,150
131,131,1.38567434076,149
132,132,1.34879321643,145
133,133,1.33152251898,152
134,134,1.37548683822,147
135,135,1.39128225021,143
136,136,1.30240598251,150
137,137,1.35253777613,152
138,138,1.30643860421,146
139,139,1.2974514551,146
140,140,1.52417947312,146
141,141,1.28515605872,150
142,142,1.25588620556,150
143,143,1.37757815921,150
144,144,1.35599715611,148
145,145,1.37859731077,150
146,146,1.29962003626,150
147,147,1.31222224774,152
148,148,1.25443682909,153
149,149,1.2780814373,149
150,150,1.28100132934,149
151,151,1.27805738855,150
152,152,1.28249031956,150
153,153,1.33144646355,152
154,154,1.27155793828,147
155,155,1.26826568123,154
156,156,1.36108181906,144
157,157,1.54039583796,147
158,158,1.28204621003,152
159,159,1.3454016735,152
160,160,1.63738671178,148
161,161,1.30391300679,156
162,162,1.32918440466,150
163,163,1.28435221184,152
164,164,1.22122493763,152
165,165,1.35714833373,151
166,166,1.3096355407,147
167,167,1.25939717108,149
168,168,1.32237211545,147
169,169,1.30288483456,151
170,170,1.27921031013,149
171,171,1.28322067542,150
172,172,1.33938809677,150
173,173,1.26164676041,149
174,174,1.24845627801,147
175,175,1.4186363466,149
176,176,1.36013576672,149
177,177,1.28386030843,148
178,178,1.21471265745,150
179,179,1.24522443901,150
180,180,1.24417070887,151
181,181,1.28592561657,148
182,182,1.28397623838,149
183,183,1.2813101829,150
184,184,1.28016419618,149
185,185,1.25927469,149
186,186,1.24577387899,151
