,Epoch:,Cost:,Accuracy:
0,0,2.83635210133,130
1,1,2.57451954274,140
2,2,2.44264907851,139
3,3,2.52735782474,138
4,4,2.36063269048,142
5,5,2.34270687035,128
6,6,2.22688589736,138
7,7,2.11547777532,139
8,8,2.25651352375,141
9,9,2.1516979293,136
10,10,2.03193279026,145
11,11,2.03899956681,142
12,12,1.98698725586,142
13,13,1.95494699069,146
14,14,1.87028175683,144
15,15,1.94557647175,143
16,16,1.91442319836,147
17,17,1.89366906702,150
18,18,2.07855769567,135
19,19,1.8887646658,148
20,20,1.8885145113,145
21,21,1.88325480864,151
22,22,2.45006231191,138
23,23,1.77257181914,145
24,24,1.83526009379,145
25,25,1.7873382607,151
26,26,1.78330372197,152
27,27,1.85455796597,148
28,28,1.79962468836,145
29,29,1.72468260541,157
30,30,1.75470138821,148
31,31,1.67145645124,156
32,32,1.71295562263,153
33,33,1.68861505149,153
34,34,1.87599841372,145
35,35,1.6554750356,152
36,36,1.70949284563,150
37,37,1.87537890613,145
38,38,1.77424995759,147
39,39,1.62946730718,151
40,40,1.67829448448,147
41,41,1.62549154166,151
42,42,1.67884626753,151
43,43,1.61553492626,153
44,44,1.66832124364,144
45,45,1.7160272551,142
46,46,1.62155346165,151
47,47,1.62684983441,145
48,48,1.62598340773,149
49,49,1.66048803705,143
50,50,1.60788474566,149
51,51,1.63222449402,154
52,52,1.58969082474,152
53,53,1.65917065591,152
54,54,1.56367955856,147
55,55,2.00787497674,143
56,56,1.74459132136,142
57,57,1.67029633982,146
58,58,1.97439580948,146
59,59,1.63338497392,146
60,60,1.76929176894,146
61,61,1.5610866622,151
62,62,1.63436052002,144
63,63,1.55369185482,147
64,64,1.53808750668,149
65,65,1.47941666168,154
66,66,1.63945975189,146
67,67,1.56980218951,146
68,68,1.49252320739,152
69,69,1.49816935246,152
70,70,1.50321215521,153
71,71,1.54231757496,147
72,72,1.50163795257,153
73,73,1.50442275989,153
74,74,1.51402487152,151
75,75,1.49862910127,154
76,76,1.50559742915,152
77,77,1.65398282357,143
78,78,1.43225693062,155
79,79,1.53309438374,146
80,80,1.52745421878,155
81,81,1.48822875367,148
82,82,1.54315897904,153
83,83,1.41061918667,151
84,84,1.47095984975,148
85,85,1.50025082499,144
86,86,1.43644783472,155
87,87,1.54113125922,150
88,88,1.51521233807,150
89,89,1.48590077109,156
90,90,1.51692908811,150
91,91,1.47274564769,150
92,92,1.51323880112,147
93,93,1.45678733623,154
94,94,1.55577585089,147
95,95,1.41339443352,152
96,96,1.4437886096,151
97,97,1.47404673462,151
98,98,1.38827452597,151
99,99,1.43886434152,154
100,100,1.42532712423,154
101,101,1.39020302216,154
102,102,1.481580168,152
103,103,1.4037748377,150
104,104,1.57353488743,141
105,105,1.66274539035,149
106,106,1.5913817409,151
107,107,1.40393597928,154
108,108,1.36611742573,154
109,109,1.36952857297,152
110,110,1.43552414183,154
111,111,1.3572345223,154
112,112,1.63429975502,145
113,113,1.39499086892,153
114,114,1.56462777919,157
115,115,1.37808062642,155
116,116,1.34343672156,152
117,117,1.35037859162,151
118,118,1.4008079529,155
119,119,1.31836257432,154
120,120,1.38037812288,154
121,121,1.3681548818,154
122,122,1.37055976059,151
123,123,1.493602887,155
124,124,1.4584784099,148
125,125,1.39091909232,151
126,126,1.3446671286,151
127,127,1.32937156329,156
128,128,1.38329803059,148
129,129,1.34962239871,155
130,130,1.37504777422,150
131,131,1.33747887132,153
132,132,1.34236114377,150
133,133,1.29808248632,152
134,134,1.62450195725,152
135,135,1.38435911375,150
136,136,1.40578075646,152
137,137,1.30299489157,151
138,138,1.290298698,158
139,139,1.39186453453,149
140,140,1.34719927668,153
141,141,1.2955978246,149
142,142,1.44006296598,152
143,143,1.32316492616,155
144,144,1.32023862151,148
145,145,1.32522964416,146
146,146,1.43535574079,150
147,147,1.34273156701,150
148,148,1.37365609588,149
149,149,1.31660791898,149
150,150,1.28785235182,147
151,151,1.48876542369,145
152,152,1.3572168464,148
153,153,1.27843350403,150
154,154,1.29902291739,149
155,155,1.28582614948,152
156,156,1.3022913953,150
157,157,1.31060157485,148
158,158,1.39771893973,145
159,159,1.41998571935,156
160,160,1.32177318516,148
161,161,1.52480311494,142
162,162,1.28877144523,144
163,163,1.22775777981,152
164,164,1.24165948517,150
165,165,1.3673140519,151
166,166,1.29745457855,147
167,167,1.51852906688,147
168,168,1.39750916529,153
169,169,1.64811596912,142
170,170,1.31277355677,144
171,171,1.30418273659,149
172,172,1.25355709351,152
173,173,1.2693470153,146
174,174,1.23392045282,149
175,175,1.2519681456,147
176,176,1.25021559888,146
177,177,1.48887238883,142
178,178,1.30206259273,149
179,179,1.25155408019,148
180,180,1.28285576969,152
181,181,1.22416503171,148
182,182,1.24539937156,148
183,183,1.30147989288,149
184,184,1.30556822624,145
185,185,1.24393085951,149
186,186,1.23023965326,149
187,187,1.30536045493,143
188,188,1.2712935326,150
189,189,1.25367503371,144
190,190,1.20462487805,153
191,191,1.27327651409,140
192,192,1.19610030888,154
193,193,1.19960975696,149
194,194,1.27826697197,146
195,195,1.28798185365,148
196,196,1.28184860127,148
197,197,1.22760802545,151
198,198,1.21028243505,150
199,199,1.27757750426,150
200,200,1.24426773917,148
201,201,1.26212468761,148
202,202,1.18114417181,146
203,203,1.1925563296,153
204,204,1.23856334304,149
205,205,1.28329665934,147
206,206,1.27548806312,146
207,207,1.24789026596,147
208,208,1.1895864913,145
209,209,1.17415166481,147
210,210,1.2184684585,155
211,211,1.21797109228,148
212,212,1.21831719889,154
213,213,1.16745372653,150
214,214,1.15896794802,152
215,215,1.33270654004,144
216,216,1.24490535709,144
217,217,1.2114648701,151
218,218,1.18492822127,149
219,219,1.22677172956,145
220,220,1.25405087838,143
221,221,1.19563098472,149
222,222,1.16678234854,152
223,223,1.16039963629,146
224,224,1.22388457329,144
225,225,1.19066152051,143
226,226,1.13780501638,151
227,227,1.19717067619,150
228,228,1.18661291558,151
229,229,1.21821127308,151
230,230,1.17254625336,147
231,231,1.22224372299,151
232,232,1.12541897621,147
233,233,1.16133948247,153
234,234,1.12067479146,151
235,235,1.1441076384,153
236,236,1.28642257063,152
237,237,1.24177302424,147
238,238,1.18451839731,146
239,239,1.21517192506,148
240,240,1.20850869216,141
241,241,1.36228447534,154
242,242,1.19623354616,146
