,Epoch:,Cost:,Accuracy:
0,0,0.233049676026,151
1,1,0.234699784017,154
2,2,0.234326133909,152
3,3,0.243181425486,149
4,4,0.238987041037,151
5,5,0.232924406048,153
6,6,0.23339524838,150
7,7,0.229023758099,155
8,8,0.233453563715,151
9,9,0.231760259179,153
10,10,0.232421166307,155
11,11,0.239596112311,157
12,12,0.239064794816,146
13,13,0.230796976242,152
14,14,0.233425485961,150
15,15,0.227898488121,154
16,16,0.24498488121,146
17,17,0.227701943844,154
18,18,0.224827213823,154
19,19,0.225678185745,153
20,20,0.224820734341,150
21,21,0.224840172786,156
22,22,0.227151187905,155
23,23,0.227073434125,153
24,24,0.224617710583,154
25,25,0.222261339093,155
26,26,0.225012958963,154
27,27,0.22343412527,155
28,28,0.226254859611,151
29,29,0.222624190065,156
30,30,0.228781857451,146
31,31,0.222866090713,155
32,32,0.220261339093,155
33,33,0.223153347732,149
34,34,0.222609071274,155
35,35,0.220017278618,153
36,36,0.225272138229,156
37,37,0.220788336933,153
38,38,0.220090712743,154
39,39,0.224900647948,156
40,40,0.222129589633,148
41,41,0.227019438445,154
42,42,0.218522678186,149
43,43,0.216244060475,155
44,44,0.214073434125,157
45,45,0.216989200864,153
46,46,0.220991360691,152
47,47,0.22156587473,151
48,48,0.218730021598,152
49,49,0.213928725702,152
50,50,0.214645788337,153
51,51,0.220714902808,149
52,52,0.216058315335,151
53,53,0.213725701944,151
54,54,0.213485961123,155
55,55,0.212447084233,153
56,56,0.222384449244,152
57,57,0.211107991361,154
58,58,0.213213822894,153
59,59,0.213235421166,154
60,60,0.212838012959,155
61,61,0.213460043197,157
62,62,0.217,154
63,63,0.209203023758,155
64,64,0.211105831533,153
65,65,0.212758099352,159
66,66,0.214058315335,152
67,67,0.21107775378,153
68,68,0.21344924406,159
69,69,0.208652267819,152
70,70,0.206853131749,150
71,71,0.208069114471,154
72,72,0.209773218143,155
73,73,0.209803455724,156
74,74,0.219585313175,154
75,75,0.210166306695,158
76,76,0.207632829374,155
77,77,0.21064362851,153
78,78,0.210127429806,156
79,79,0.206479481641,159
80,80,0.208086393089,155
81,81,0.205935205184,154
82,82,0.212285097192,155
83,83,0.207758099352,156
84,84,0.207231101512,153
85,85,0.204237580994,153
86,86,0.213935205184,157
87,87,0.218896328294,155
88,88,0.205578833693,154
89,89,0.208051835853,155
90,90,0.206503239741,159
91,91,0.205177105832,151
92,92,0.207457883369,153
93,93,0.20256587473,156
94,94,0.202112311015,160
95,95,0.209190064795,159
96,96,0.202373650108,157
97,97,0.202375809935,156
98,98,0.204006479482,153
99,99,0.202600431965,155
100,100,0.202349892009,152
101,101,0.201220302376,154
102,102,0.200801295896,156
103,103,0.199591792657,155
104,104,0.206537796976,154
105,105,0.198671706263,155
106,106,0.201924406048,158
107,107,0.196371490281,158
108,108,0.209354211663,158
109,109,0.200084233261,151
110,110,0.196518358531,153
111,111,0.207323974082,151
112,112,0.198196544276,152
113,113,0.196995680346,157
114,114,0.196460043197,158
115,115,0.198127429806,159
116,116,0.198462203024,154
117,117,0.194589632829,155
118,118,0.195833693305,153
119,119,0.197496760259,152
120,120,0.201060475162,153
121,121,0.195593952484,159
122,122,0.196853131749,155
123,123,0.199215982721,155
124,124,0.19205399568,156
125,125,0.200345572354,157
126,126,0.201311015119,157
127,127,0.195196544276,156
128,128,0.193866090713,153
129,129,0.198082073434,153
130,130,0.191948164147,151
131,131,0.195574514039,153
132,132,0.196235421166,157
133,133,0.19494600432,154
134,134,0.194963282937,155
135,135,0.191010799136,155
136,136,0.194939524838,156
137,137,0.199676025918,156
138,138,0.192423326134,151
139,139,0.190786177106,150
140,140,0.193518358531,154
141,141,0.195831533477,150
142,142,0.191483801296,154
143,143,0.190846652268,151
144,144,0.191291576674,153
145,145,0.194358531317,152
146,146,0.190900647948,153
147,147,0.19477537797,149
148,148,0.187615550756,151
149,149,0.193002159827,149
150,150,0.192950323974,152
151,151,0.195017278618,157
152,152,0.19324838013,155
153,153,0.19535637149,156
154,154,0.192306695464,151
155,155,0.190082073434,151
156,156,0.187518358531,149
157,157,0.204064794816,152
158,158,0.189628509719,144
159,159,0.191933045356,148
160,160,0.186464362851,151
161,161,0.187807775378,149
162,162,0.185403887689,152
163,163,0.183447084233,155
164,164,0.185056155508,153
165,165,0.194295896328,148
166,166,0.189166306695,155
167,167,0.183559395248,146
168,168,0.193257019438,153
169,169,0.18717062635,154
170,170,0.186166306695,148
171,171,0.183872570194,152
172,172,0.187874730022,150
173,173,0.187095032397,156
174,174,0.197559395248,151
175,175,0.190485961123,149
176,176,0.1843412527,148
177,177,0.188166306695,155
178,178,0.18352699784,154
179,179,0.196298056156,152
180,180,0.18309287257,155
181,181,0.184339092873,153
182,182,0.186056155508,155
183,183,0.186507559395,154
184,184,0.184952483801,155
185,185,0.190205183585,156
186,186,0.191030237581,156
187,187,0.18739524838,152
188,188,0.1896825054,148
189,189,0.187747300216,154
190,190,0.185095032397,154
191,191,0.181483801296,156
192,192,0.183140388769,149
193,193,0.187347732181,149
194,194,0.182952483801,151
195,195,0.18409287257,149
196,196,0.184647948164,151
197,197,0.189123110151,154
198,198,0.185691144708,152
199,199,0.182667386609,153
200,200,0.184714902808,152
