,Epoch:,Cost:,Accuracy:
0,0,0.101062634989,146
1,1,0.100438444924,138
2,2,0.101954643629,141
3,3,0.106622030238,147
4,4,0.112157667387,139
5,5,0.100388768898,144
6,6,0.104369330454,142
7,7,0.1013412527,144
8,8,0.102304535637,146
9,9,0.102647948164,143
10,10,0.10122462203,142
11,11,0.0991015118791,143
12,12,0.101343412527,141
13,13,0.101654427646,142
14,14,0.0998725701944,144
15,15,0.101311015119,143
16,16,0.107287257019,140
17,17,0.102950323974,142
18,18,0.100002159827,143
19,19,0.103166306695,146
20,20,0.101652267819,145
21,21,0.100900647948,142
22,22,0.101656587473,144
23,23,0.0992267818575,142
24,24,0.0994211663067,145
25,25,0.104678185745,141
26,26,0.104915766739,142
27,27,0.0981058315335,140
28,28,0.102174946004,143
29,29,0.10348812095,143
30,30,0.121611231102,138
31,31,0.104177105832,140
32,32,0.0989049676026,142
33,33,0.101639308855,146
34,34,0.105345572354,139
35,35,0.105369330454,140
36,36,0.105788336933,144
37,37,0.100365010799,140
38,38,0.0994838012959,143
39,39,0.0991079913607,145
40,40,0.0997537796976,144
41,41,0.10217062635,142
42,42,0.100570194384,146
43,43,0.100663066955,142
44,44,0.0993196544276,144
45,45,0.101596112311,141
46,46,0.0998704103672,142
47,47,0.104289416847,143
48,48,0.0986954643629,143
49,49,0.100166306695,144
50,50,0.100233261339,143
51,51,0.0983779697624,145
52,52,0.100313174946,145
53,53,0.10377537797,142
54,54,0.0996306695464,145
55,55,0.0995010799136,147
56,56,0.0997645788337,144
57,57,0.0999222462203,146
58,58,0.0992332613391,142
59,59,0.0986133909287,142
60,60,0.103066954644,143
61,61,0.0995485961123,145
62,62,0.0989546436285,146
63,63,0.101414686825,141
64,64,0.103518358531,142
65,65,0.102207343413,148
66,66,0.0984427645788,145
67,67,0.100749460043,143
68,68,0.0989719222462,140
69,69,0.0984622030238,146
70,70,0.10056587473,147
71,71,0.100982721382,143
72,72,0.0997732181425,145
73,73,0.110490280778,138
74,74,0.0993671706264,143
75,75,0.107,137
76,76,0.0994362850972,142
77,77,0.103399568035,139
78,78,0.102367170626,140
79,79,0.102889848812,146
80,80,0.10118574514,138
81,81,0.0998336933045,147
82,82,0.0999352051836,143
83,83,0.0993520518359,145
84,84,0.102142548596,144
85,85,0.0996285097192,145
86,86,0.103425485961,145
87,87,0.0981295896328,143
88,88,0.100239740821,141
89,89,0.0984362850972,145
90,90,0.099373650108,142
91,91,0.098848812095,144
92,92,0.100825053996,144
93,93,0.100334773218,143
94,94,0.0993801295896,149
95,95,0.0993801295896,139
96,96,0.098464362851,145
97,97,0.104637149028,143
98,98,0.0999611231102,141
99,99,0.0990431965443,140
100,100,0.100075593952,143
101,101,0.0978574514039,143
102,102,0.0973218142549,146
103,103,0.0988120950324,142
104,104,0.102688984881,142
105,105,0.0999654427646,143
106,106,0.098939524838,147
107,107,0.0992008639309,143
108,108,0.0980151187905,144
109,109,0.0975745140389,141
110,110,0.0978574514039,142
111,111,0.0990863930886,145
112,112,0.09713174946,145
113,113,0.102144708423,143
114,114,0.112853131749,145
115,115,0.0984168466523,143
116,116,0.0989956803456,145
117,117,0.0970885529158,143
118,118,0.101673866091,137
119,119,0.0976760259179,141
120,120,0.0978444924406,145
121,121,0.100941684665,149
122,122,0.0991425485961,142
123,123,0.0989136069114,146
124,124,0.0980388768898,142
125,125,0.0996112311015,143
126,126,0.0982332613391,141
127,127,0.0998293736501,145
128,128,0.0983282937365,144
129,129,0.101168466523,137
130,130,0.0975723542117,144
131,131,0.0978358531317,143
132,132,0.0981058315335,142
133,133,0.0971274298056,141
134,134,0.0989676025918,147
135,135,0.0985853131749,140
136,136,0.0998272138229,145
137,137,0.0996652267819,142
138,138,0.097838012959,139
139,139,0.0983887688985,142
140,140,0.101894168467,141
