,Epoch:,Cost:,Accuracy:
0,0,0.4054276458,0.5175097276
1,1,0.3897192225,0.5252918288
2,2,0.3858077754,0.53307393
3,3,0.3765615551,0.5447470817
4,4,0.375112311,0.5408560311
5,5,0.3665010799,0.5408560311
6,6,0.3624600432,0.5408560311
7,7,0.3570863931,0.5486381323
8,8,0.3524017279,0.53307393
9,9,0.355663067,0.53307393
10,10,0.3445615551,0.5486381323
11,11,0.3457818575,0.53307393
12,12,0.3448444924,0.5291828794
13,13,0.3376565875,0.5486381323
14,14,0.3387213823,0.5486381323
15,15,0.3329006479,0.5564202335
16,16,0.3299784017,0.5447470817
17,17,0.3245637149,0.5564202335
18,18,0.3231274298,0.5564202335
19,19,0.3245982721,0.5447470817
20,20,0.3167516199,0.5719844358
21,21,0.3191943844,0.5719844358
22,22,0.3166825054,0.5680933852
23,23,0.3078077754,0.5680933852
24,24,0.3065464363,0.5642023346
25,25,0.3189287257,0.5525291829
26,26,0.3038142549,0.5642023346
27,27,0.3006112311,0.5642023346
28,28,0.296825054,0.5680933852
29,29,0.3024514039,0.5836575875
30,30,0.295237581,0.5642023346
31,31,0.2920259179,0.5836575875
32,32,0.2902526998,0.5719844358
33,33,0.2895680346,0.5680933852
34,34,0.289300216,0.5642023346
35,35,0.2870993521,0.5719844358
36,36,0.2872678186,0.5836575875
37,37,0.2847840173,0.5875486381
38,38,0.2837732181,0.5836575875
39,39,0.2888660907,0.5564202335
40,40,0.2821447084,0.579766537
41,41,0.2780410367,0.5836575875
42,42,0.2784470842,0.5914396887
43,43,0.276825054,0.5758754864
44,44,0.2812699784,0.5836575875
45,45,0.2742008639,0.5758754864
46,46,0.2719654428,0.5836575875
47,47,0.2726976242,0.5680933852
48,48,0.2729568035,0.579766537
49,49,0.2710669546,0.579766537
50,50,0.2656047516,0.5836575875
51,51,0.2685226782,0.5758754864
52,52,0.2713455724,0.579766537
53,53,0.2639611231,0.5875486381
54,54,0.2646155508,0.579766537
55,55,0.2608315335,0.5836575875
56,56,0.2623779698,0.579766537
57,57,0.2667602592,0.5914396887
58,58,0.2615291577,0.5642023346
59,59,0.2591900648,0.579766537
60,60,0.2581468683,0.5758754864
61,61,0.2595313175,0.5914396887
62,62,0.2612591793,0.5914396887
63,63,0.2594384449,0.5719844358
64,64,0.2540647948,0.5836575875
65,65,0.2566565875,0.5914396887
66,66,0.2559805616,0.5719844358
67,67,0.2581295896,0.5564202335
68,68,0.267362851,0.5875486381
69,69,0.2505269978,0.5758754864
70,70,0.2532203024,0.5758754864
71,71,0.2537775378,0.5758754864
72,72,0.2539546436,0.5642023346
73,73,0.2510928726,0.5875486381
74,74,0.2466609071,0.5758754864
75,75,0.2532419006,0.5680933852
76,76,0.2469092873,0.5836575875
77,77,0.2484492441,0.5836575875
78,78,0.2532548596,0.5758754864
79,79,0.2503153348,0.5953307393
80,80,0.2443693305,0.5875486381
81,81,0.2501166307,0.5680933852
82,82,0.2453758099,0.5836575875
83,83,0.2429416847,0.5836575875
84,84,0.2428768898,0.5992217899
85,85,0.2432073434,0.5953307393
86,86,0.2420799136,0.6070038911
87,87,0.244399568,0.5992217899
88,88,0.2397667387,0.5719844358
89,89,0.2476133909,0.5875486381
90,90,0.2420928726,0.5758754864
91,91,0.2435140389,0.5953307393
92,92,0.2372634989,0.5953307393
93,93,0.2414362851,0.5875486381
94,94,0.2387062635,0.5836575875
95,95,0.2393974082,0.5875486381
96,96,0.2396781857,0.5914396887
97,97,0.2376414687,0.5680933852
98,98,0.2355788337,0.5875486381
99,99,0.2329114471,0.5914396887
100,100,0.2424838013,0.5680933852
