,Epoch:,Cost:,Accuracy:
0,0,0.0838466522678,145
1,1,0.083626349892,147
2,2,0.083505399568,141
3,3,0.084524838013,143
4,4,0.0841252699784,145
5,5,0.0846198704104,145
6,6,0.0895421166307,142
7,7,0.0846241900648,140
8,8,0.0828142548596,143
9,9,0.0860777537797,143
10,10,0.0847494600432,146
11,11,0.0831144708423,143
12,12,0.0850172786177,139
13,13,0.0856328293737,143
14,14,0.0848552915767,142
15,15,0.0847019438445,143
16,16,0.0859287257019,142
17,17,0.0838855291577,141
18,18,0.0851987041037,143
19,19,0.0851382289417,141
20,20,0.084535637149,146
21,21,0.0839913606911,144
22,22,0.0829136069114,144
23,23,0.0837710583153,140
24,24,0.0842332613391,142
25,25,0.0862570194384,148
26,26,0.0842246220302,143
27,27,0.0823369330454,146
28,28,0.0850431965443,145
29,29,0.0830820734341,143
30,30,0.0840842332613,142
31,31,0.0874146868251,146
32,32,0.0830626349892,145
33,33,0.0848228941685,139
34,34,0.0842483801296,143
35,35,0.0836414686825,139
36,36,0.0826695464363,141
37,37,0.0874427645788,141
38,38,0.086879049676,139
39,39,0.0838747300216,141
40,40,0.0839784017279,140
41,41,0.0902958963283,142
42,42,0.083403887689,142
43,43,0.0836090712743,143
44,44,0.085090712743,143
45,45,0.0861857451404,141
46,46,0.085192224622,139
47,47,0.0839568034557,142
48,48,0.0827688984881,148
49,49,0.0843412526998,143
50,50,0.0870755939525,142
51,51,0.0832505399568,145
52,52,0.0842419006479,142
53,53,0.0836047516199,144
54,54,0.0855485961123,145
55,55,0.0828725701944,148
56,56,0.0822915766739,139
57,57,0.0914190064795,146
58,58,0.0834578833693,143
59,59,0.0833477321814,146
60,60,0.0851123110151,143
61,61,0.0829676025918,148
62,62,0.0837494600432,142
63,63,0.0857559395248,144
64,64,0.0827688984881,143
65,65,0.0849438444924,142
66,66,0.0822332613391,145
67,67,0.0859546436285,146
68,68,0.0830388768898,141
69,69,0.0839222462203,142
70,70,0.0834773218143,146
71,71,0.0829827213823,143
72,72,0.0854254859611,142
73,73,0.0824622030238,144
74,74,0.085192224622,142
75,75,0.0824816414687,147
76,76,0.0831965442765,145
77,77,0.0841879049676,147
78,78,0.084444924406,144
79,79,0.0836349892009,144
80,80,0.082090712743,142
81,81,0.0840410367171,146
82,82,0.0815593952484,143
83,83,0.0839265658747,142
84,84,0.0827019438445,140
85,85,0.0831835853132,141
86,86,0.0875269978402,141
87,87,0.0832397408207,139
88,88,0.0827278617711,144
89,89,0.0827041036717,145
90,90,0.0843455723542,145
91,91,0.0845529157667,140
92,92,0.0844578833693,145
93,93,0.084535637149,144
94,94,0.0866479481641,142
95,95,0.0835507559395,147
96,96,0.0829028077754,146
97,97,0.0847192224622,145
98,98,0.0829265658747,142
99,99,0.0849373650108,144
100,100,0.083838012959,147
101,101,0.0834060475162,144
102,102,0.0857386609071,142
103,103,0.0882138228942,143
104,104,0.0823779697624,146
105,105,0.0832570194384,146
106,106,0.0827386609071,144
107,107,0.0827840172786,142
108,108,0.0822937365011,143
109,109,0.0835788336933,144
110,110,0.0833628509719,142
111,111,0.0838876889849,144
112,112,0.0838099352052,146
113,113,0.0881425485961,143
114,114,0.0823045356371,146
115,115,0.0847408207343,148
116,116,0.0847429805616,141
117,117,0.0841835853132,145
118,118,0.0816825053996,144
119,119,0.0886976241901,144
120,120,0.0826522678186,147
121,121,0.0836025917927,143
122,122,0.085969762419,139
123,123,0.0832591792657,145
124,124,0.082788336933,141
125,125,0.0846177105832,144
126,126,0.0853520518359,143
