,Epoch:,Cost:,Accuracy:
0,0,0.418650107991,124
1,1,0.402766738661,130
2,2,0.381492440605,132
3,3,0.375585313175,132
4,4,0.36718574514,131
5,5,0.360228941685,133
6,6,0.358490280778,133
7,7,0.357598272138,136
8,8,0.346764578834,133
9,9,0.347360691145,137
10,10,0.337041036717,137
11,11,0.343725701944,135
12,12,0.336904967603,135
13,13,0.328285097192,136
14,14,0.329958963283,139
15,15,0.333552915767,135
16,16,0.334863930886,137
17,17,0.323600431965,132
18,18,0.318991360691,135
19,19,0.316896328294,132
20,20,0.312436285097,136
21,21,0.313786177106,142
22,22,0.310481641469,135
23,23,0.303002159827,136
24,24,0.298531317495,136
25,25,0.301114470842,135
26,26,0.307347732181,134
27,27,0.298494600432,135
28,28,0.29301511879,140
29,29,0.302431965443,136
