,Epoch:,Cost:,Accuracy:
0,0,0.507071401794,139
1,1,0.488743460181,140
2,2,0.477611021551,143
3,3,0.471715193433,142
4,4,0.46477305817,144
5,5,0.46063103284,143
6,6,0.455298679702,144
7,7,0.45284034894,142
8,8,0.450602096044,139
9,9,0.446254131623,141
10,10,0.443805002561,141
11,11,0.441326082781,146
12,12,0.438427643811,143
13,13,0.434151418117,140
14,14,0.431418723688,142
15,15,0.430933418238,137
16,16,0.42672982799,141
17,17,0.430023957793,139
18,18,0.426831568932,140
19,19,0.422939925715,142
20,20,0.420373652836,138
21,21,0.420383065546,144
22,22,0.41604084608,135
23,23,0.41341349253,139
24,24,0.41249468987,137
25,25,0.412227027644,138
26,26,0.409283995358,138
27,27,0.408361587747,139
28,28,0.405889377866,141
29,29,0.405163139802,137
30,30,0.402636745834,141
31,31,0.402042837875,138
32,32,0.401445566837,141
33,33,0.398798149149,140
34,34,0.396110720327,140
35,35,0.396256012281,137
36,36,0.394029591529,136
37,37,0.391968709271,138
38,38,0.390586701398,141
39,39,0.390502645012,142
40,40,0.389427025213,134
41,41,0.38922937316,143
42,42,0.388289531179,141
43,43,0.386531781653,143
44,44,0.382855174456,138
45,45,0.38156606469,142
46,46,0.37937418903,143
47,47,0.379041583952,145
48,48,0.376249106618,144
49,49,0.376473133403,142
50,50,0.37506373997,143
51,51,0.373258406039,145
52,52,0.37213429492,144
53,53,0.372024068539,144
54,54,0.371306704731,144
55,55,0.368856119025,146
56,56,0.366156246285,144
57,57,0.367367310284,139
58,58,0.363590984021,144
59,59,0.363885879774,149
60,60,0.361682288902,148
61,61,0.361432726167,147
62,62,0.359747661164,145
63,63,0.360235509452,151
64,64,0.358337278638,146
65,65,0.356571293395,151
66,66,0.356100982354,146
67,67,0.355962110875,150
68,68,0.356661264185,145
69,69,0.352645681995,144
70,70,0.351917964769,149
71,71,0.350980962437,150
72,72,0.349519006685,148
73,73,0.349661290965,151
74,74,0.347943003457,151
75,75,0.347652698571,151
76,76,0.347646553866,147
77,77,0.347812156854,146
78,78,0.345929073244,148
79,79,0.343824125876,151
80,80,0.342490701782,150
81,81,0.34112861882,148
82,82,0.3445520476,144
83,83,0.340810941969,145
84,84,0.338177068492,149
85,85,0.338277315427,150
86,86,0.339515909793,147
87,87,0.33656683329,149
88,88,0.338210319342,143
89,89,0.334629826714,151
90,90,0.33548729516,146
91,91,0.333839137397,150
92,92,0.333193423779,151
93,93,0.332982388289,147
94,94,0.331611445517,150
95,95,0.331714611533,147
96,96,0.331435437882,148
97,97,0.330453276402,147
98,98,0.330194744017,152
99,99,0.327348812463,148
