,Epoch:,Cost:,Accuracy:
0,0,1.24994816415,1
1,1,0.841647948164,8
2,2,0.791101511879,8
3,3,0.541030237581,72
4,4,0.46255075594,120
5,5,0.453311015119,123
6,6,0.448075593952,124
7,7,0.443177105832,125
8,8,0.437390928726,124
9,9,0.434602591793,124
10,10,0.430915766739,125
11,11,0.429481641469,122
12,12,0.427734341253,121
13,13,0.425742980562,124
14,14,0.424177105832,123
15,15,0.423295896328,123
16,16,0.420991360691,124
17,17,0.419179265659,122
18,18,0.418133909287,122
19,19,0.417377969762,125
20,20,0.416075593952,126
21,21,0.414844492441,126
22,22,0.413269978402,126
23,23,0.412634989201,126
24,24,0.411306695464,125
25,25,0.409755939525,125
26,26,0.408358531317,126
27,27,0.407174946004,126
28,28,0.40682937365,126
29,29,0.405950323974,127
30,30,0.404183585313,127
31,31,0.402768898488,128
32,32,0.401937365011,127
33,33,0.401518358531,126
34,34,0.400179265659,128
35,35,0.39886825054,128
36,36,0.399470842333,128
37,37,0.398056155508,128
38,38,0.397371490281,128
39,39,0.396447084233,129
40,40,0.395930885529,129
41,41,0.39505399568,128
42,42,0.394429805616,129
43,43,0.393693304536,129
44,44,0.392909287257,128
45,45,0.392062634989,128
46,46,0.391161987041,128
47,47,0.390976241901,129
48,48,0.390233261339,129
49,49,0.389831533477,128
50,50,0.389352051836,128
51,51,0.38861987041,128
52,52,0.388075593952,127
53,53,0.388118790497,129
54,54,0.386803455724,128
55,55,0.385654427646,128
56,56,0.385827213823,129
57,57,0.385334773218,129
58,58,0.384717062635,129
59,59,0.384347732181,130
60,60,0.384099352052,130
61,61,0.383563714903,128
62,62,0.382965442765,128
63,63,0.382861771058,129
64,64,0.382468682505,129
65,65,0.382017278618,128
66,66,0.381060475162,129
67,67,0.380987041037,131
68,68,0.380514038877,129
69,69,0.380079913607,130
70,70,0.37982937365,129
71,71,0.37956587473,130
72,72,0.378438444924,130
73,73,0.3783174946,130
74,74,0.377373650108,131
75,75,0.377466522678,130
76,76,0.377082073434,129
77,77,0.376671706263,129
78,78,0.376120950324,129
79,79,0.376427645788,130
80,80,0.376071274298,131
81,81,0.375025917927,130
82,82,0.375257019438,130
83,83,0.375043196544,131
84,84,0.37473650108,130
85,85,0.374617710583,132
86,86,0.374049676026,132
87,87,0.374369330454,131
88,88,0.373803455724,132
89,89,0.373155507559,131
90,90,0.372641468683,132
91,91,0.372237580994,131
92,92,0.372254859611,133
93,93,0.372168466523,134
94,94,0.371580993521,133
95,95,0.371041036717,133
96,96,0.370626349892,132
97,97,0.37052699784,133
98,98,0.369958963283,132
99,99,0.370332613391,132
100,100,0.369626349892,133
101,101,0.369539956803,133
102,102,0.369045356371,133
103,103,0.368935205184,133
104,104,0.368568034557,133
105,105,0.367745140389,133
106,106,0.367937365011,133
107,107,0.367580993521,133
108,108,0.367071274298,135
109,109,0.366976241901,133
110,110,0.366313174946,133
111,111,0.365468682505,133
112,112,0.365120950324,134
113,113,0.36486825054,134
114,114,0.364768898488,135
115,115,0.364008639309,135
116,116,0.3646587473,135
117,117,0.363451403888,135
118,118,0.363803455724,135
119,119,0.363686825054,134
120,120,0.363587473002,135
121,121,0.363079913607,136
122,122,0.362285097192,136
123,123,0.362250539957,137
124,124,0.361676025918,136
125,125,0.361591792657,137
126,126,0.361831533477,137
127,127,0.361710583153,136
128,128,0.361250539957,135
129,129,0.360928725702,137
130,130,0.360095032397,137
131,131,0.360123110151,137
132,132,0.359529157667,136
133,133,0.359576673866,138
134,134,0.358935205184,137
135,135,0.358228941685,137
136,136,0.358425485961,137
137,137,0.358034557235,136
138,138,0.358358531317,136
139,139,0.358466522678,139
140,140,0.358120950324,138
141,141,0.35761987041,136
142,142,0.358075593952,139
143,143,0.357634989201,137
144,144,0.357107991361,136
145,145,0.356781857451,135
146,146,0.356561555076,135
147,147,0.356490280778,137
148,148,0.355853131749,135
149,149,0.355758099352,137
150,150,0.355537796976,135
151,151,0.355585313175,135
152,152,0.355494600432,137
153,153,0.35575161987,135
154,154,0.354833693305,136
155,155,0.35518574514,137
156,156,0.354665226782,136
157,157,0.354276457883,136
158,158,0.354073434125,138
159,159,0.353788336933,136
160,160,0.354097192225,137
161,161,0.353308855292,137
162,162,0.353041036717,137
163,163,0.353107991361,137
164,164,0.352291576674,138
165,165,0.352431965443,137
166,166,0.352207343413,138
167,167,0.352241900648,138
168,168,0.351596112311,138
169,169,0.351442764579,137
170,170,0.351585313175,137
171,171,0.351330453564,138
172,172,0.351641468683,136
173,173,0.351712742981,136
174,174,0.351365010799,136
175,175,0.351,137
176,176,0.350295896328,139
177,177,0.350328293737,138
178,178,0.350036717063,138
179,179,0.349838012959,138
180,180,0.349257019438,139
181,181,0.350030237581,139
182,182,0.349319654428,141
183,183,0.349008639309,140
184,184,0.349269978402,138
185,185,0.348909287257,138
186,186,0.348980561555,139
187,187,0.348598272138,141
188,188,0.34824838013,139
189,189,0.34820950324,138
190,190,0.348589632829,138
191,191,0.348438444924,137
192,192,0.348120950324,137
193,193,0.347451403888,139
194,194,0.347453563715,137
195,195,0.347850971922,137
196,196,0.347254859611,137
197,197,0.347276457883,136
198,198,0.346948164147,138
199,199,0.346686825054,139
200,200,0.346615550756,140
201,201,0.346805615551,138
202,202,0.346200863931,138
203,203,0.34618574514,138
204,204,0.346308855292,139
205,205,0.345632829374,139
206,206,0.345321814255,139
207,207,0.345172786177,139
208,208,0.344760259179,138
209,209,0.344850971922,138
210,210,0.34498488121,139
211,211,0.344799136069,139
212,212,0.34452699784,140
213,213,0.344313174946,141
214,214,0.343997840173,141
215,215,0.344127429806,140
216,216,0.343591792657,141
217,217,0.343630669546,137
218,218,0.343695464363,139
219,219,0.343129589633,141
220,220,0.343205183585,140
221,221,0.342587473002,139
222,222,0.343272138229,137
223,223,0.342142548596,138
224,224,0.342023758099,138
225,225,0.341892008639,140
226,226,0.341375809935,139
227,227,0.34147300216,140
228,228,0.340766738661,142
229,229,0.340822894168,140
230,230,0.340665226782,140
231,231,0.340373650108,140
232,232,0.340596112311,139
233,233,0.340613390929,141
234,234,0.340300215983,140
235,235,0.339833693305,138
236,236,0.339742980562,135
237,237,0.34020950324,139
238,238,0.33994600432,140
239,239,0.339479481641,140
240,240,0.339291576674,141
241,241,0.339213822894,139
242,242,0.338958963283,140
243,243,0.338779697624,141
244,244,0.338779697624,139
245,245,0.338293736501,136
246,246,0.338393088553,137
247,247,0.337684665227,137
248,248,0.337654427646,137
249,249,0.337786177106,137
250,250,0.337518358531,138
251,251,0.337671706263,139
252,252,0.337842332613,136
253,253,0.337384449244,137
254,254,0.337572354212,138
255,255,0.337086393089,136
256,256,0.33752699784,139
257,257,0.337129589633,136
258,258,0.336617710583,135
259,259,0.336239740821,134
260,260,0.336652267819,135
261,261,0.336377969762,133
262,262,0.335861771058,137
263,263,0.33635637149,136
264,264,0.335937365011,134
265,265,0.335187904968,131
266,266,0.335190064795,137
267,267,0.335272138229,133
268,268,0.335006479482,134
269,269,0.334388768898,131
270,270,0.334393088553,134
271,271,0.334442764579,135
272,272,0.334358531317,133
273,273,0.333991360691,135
274,274,0.334820734341,134
275,275,0.333904967603,133
276,276,0.33422462203,131
277,277,0.334572354212,135
278,278,0.333753779698,133
279,279,0.333943844492,133
280,280,0.333490280778,133
281,281,0.333933045356,134
282,282,0.33311663067,135
283,283,0.333410367171,137
284,284,0.333453563715,136
285,285,0.333146868251,133
286,286,0.332704103672,134
287,287,0.332049676026,135
288,288,0.333159827214,137
289,289,0.331587473002,135
290,290,0.331987041037,135
291,291,0.331812095032,134
292,292,0.331630669546,138
293,293,0.331589632829,134
294,294,0.331589632829,134
295,295,0.330721382289,137
296,296,0.331537796976,137
297,297,0.331345572354,134
298,298,0.330626349892,137
299,299,0.330982721382,137
300,300,0.330812095032,135
301,301,0.330451403888,136
302,302,0.329723542117,136
303,303,0.330028077754,137
304,304,0.329926565875,137
305,305,0.329440604752,136
306,306,0.330159827214,139
307,307,0.329542116631,138
308,308,0.329239740821,139
309,309,0.329231101512,139
310,310,0.329447084233,139
311,311,0.328809935205,140
312,312,0.328889848812,136
313,313,0.328727861771,138
314,314,0.328522678186,138
315,315,0.327881209503,136
316,316,0.327987041037,135
317,317,0.328390928726,137
318,318,0.328246220302,138
319,319,0.328349892009,136
320,320,0.327902807775,138
321,321,0.327753779698,138
322,322,0.327879049676,136
323,323,0.32705399568,141
324,324,0.327496760259,136
325,325,0.327453563715,138
326,326,0.327848812095,137
327,327,0.327714902808,136
328,328,0.327086393089,137
329,329,0.327397408207,139
330,330,0.327157667387,140
331,331,0.327561555076,141
332,332,0.327177105832,139
333,333,0.327498920086,139
334,334,0.32724838013,138
335,335,0.326749460043,136
336,336,0.326505399568,139
337,337,0.325589632829,142
338,338,0.326073434125,138
339,339,0.326183585313,139
340,340,0.32647300216,138
341,341,0.326021598272,138
342,342,0.325537796976,141
343,343,0.325084233261,140
344,344,0.325203023758,142
345,345,0.325412526998,141
346,346,0.325032397408,141
347,347,0.324479481641,143
348,348,0.324183585313,139
349,349,0.324421166307,139
350,350,0.324336933045,140
351,351,0.323859611231,138
352,352,0.324464362851,141
353,353,0.324453563715,144
