,Epoch:,Cost:,Accuracy:
0,0,0.911401727862,11
1,1,0.645989200864,50
2,2,0.496572354212,115
3,3,0.48086825054,125
4,4,0.474913606911,129
5,5,0.470663066955,132
6,6,0.468699784017,133
7,7,0.466647948164,134
8,8,0.464332613391,135
9,9,0.462451403888,135
10,10,0.460855291577,135
11,11,0.459410367171,135
12,12,0.458164146868,135
13,13,0.456524838013,135
14,14,0.454863930886,135
15,15,0.452950323974,135
16,16,0.452438444924,135
17,17,0.450678185745,134
18,18,0.449863930886,135
19,19,0.44901511879,134
20,20,0.448416846652,134
21,21,0.446719222462,134
22,22,0.445723542117,134
23,23,0.444485961123,132
24,24,0.444025917927,132
25,25,0.44344924406,132
26,26,0.442289416847,132
27,27,0.441241900648,132
28,28,0.439799136069,132
29,29,0.439168466523,132
30,30,0.438166306695,132
31,31,0.437300215983,132
32,32,0.437168466523,133
33,33,0.436023758099,132
34,34,0.435386609071,132
35,35,0.434416846652,132
36,36,0.434200863931,133
37,37,0.433239740821,135
38,38,0.432766738661,133
39,39,0.432285097192,131
40,40,0.431738660907,132
41,41,0.4306587473,132
42,42,0.43,131
43,43,0.429369330454,131
44,44,0.428857451404,131
45,45,0.428481641469,132
46,46,0.427982721382,132
47,47,0.427881209503,134
48,48,0.427874730022,134
49,49,0.42701511879,132
50,50,0.4266825054,132
51,51,0.426032397408,132
52,52,0.42494600432,132
53,53,0.424352051836,133
54,54,0.424360691145,132
55,55,0.42417062635,132
56,56,0.42379049676,133
57,57,0.423304535637,134
58,58,0.423503239741,133
59,59,0.42255075594,134
60,60,0.422896328294,134
61,61,0.422853131749,134
62,62,0.421600431965,134
63,63,0.420727861771,134
64,64,0.421010799136,134
65,65,0.420004319654,134
66,66,0.419846652268,135
67,67,0.419259179266,134
68,68,0.419408207343,135
69,69,0.418660907127,135
70,70,0.418762419006,135
71,71,0.417850971922,135
72,72,0.417336933045,135
73,73,0.417548596112,135
74,74,0.417626349892,135
75,75,0.417254859611,135
76,76,0.416758099352,135
77,77,0.416479481641,135
78,78,0.416332613391,135
79,79,0.415838012959,135
80,80,0.415794816415,135
81,81,0.415624190065,135
82,82,0.415237580994,135
83,83,0.415103671706,135
84,84,0.414876889849,135
85,85,0.414727861771,135
86,86,0.414311015119,135
87,87,0.413801295896,135
88,88,0.41369762419,135
89,89,0.413125269978,135
90,90,0.41282937365,135
91,91,0.412485961123,135
92,92,0.412265658747,135
93,93,0.412250539957,135
94,94,0.411151187905,135
95,95,0.411492440605,135
96,96,0.411226781857,135
97,97,0.411019438445,136
98,98,0.410680345572,136
99,99,0.410475161987,136
100,100,0.410913606911,137
101,101,0.410870410367,137
102,102,0.409997840173,137
103,103,0.409496760259,136
104,104,0.409831533477,136
105,105,0.409261339093,137
106,106,0.409349892009,137
107,107,0.40935637149,137
108,108,0.409084233261,137
109,109,0.408740820734,137
110,110,0.408915766739,137
111,111,0.40813174946,138
112,112,0.408041036717,138
113,113,0.407753779698,138
114,114,0.407269978402,138
115,115,0.406816414687,137
116,116,0.406982721382,137
117,117,0.406803455724,137
118,118,0.407311015119,137
119,119,0.406444924406,138
120,120,0.406481641469,138
121,121,0.406678185745,137
122,122,0.406267818575,137
123,123,0.405915766739,138
124,124,0.406103671706,138
125,125,0.405879049676,138
126,126,0.405431965443,138
127,127,0.405408207343,138
128,128,0.40507775378,138
129,129,0.404825053996,138
130,130,0.404881209503,138
131,131,0.404544276458,138
132,132,0.404051835853,138
133,133,0.404118790497,138
134,134,0.403831533477,137
135,135,0.403647948164,138
136,136,0.403678185745,138
137,137,0.403777537797,137
138,138,0.403101511879,137
139,139,0.403261339093,137
