,Epoch:,Cost:,Accuracy:
0,0,0.439360691145,143
1,1,0.419695464363,146
2,2,0.401663066955,145
3,3,0.391570194384,145
4,4,0.390516198704,145
5,5,0.380252699784,146
6,6,0.375196544276,145
7,7,0.373663066955,149
8,8,0.365533477322,145
9,9,0.36317062635,148
10,10,0.357980561555,148
11,11,0.35503887689,146
12,12,0.352399568035,147
13,13,0.348110151188,150
14,14,0.346917926566,149
15,15,0.344792656587,150
16,16,0.338466522678,150
17,17,0.334989200864,151
18,18,0.329311015119,150
19,19,0.328187904968,149
20,20,0.324272138229,150
21,21,0.320321814255,151
22,22,0.317652267819,150
23,23,0.316060475162,153
24,24,0.315438444924,152
25,25,0.317706263499,151
26,26,0.30601511879,150
27,27,0.302887688985,154
28,28,0.301982721382,154
29,29,0.297909287257,151
