,Epoch:,Cost:,Accuracy:
0,0,0.463615550756,135
1,1,0.449874730022,136
2,2,0.425295896328,136
3,3,0.417120950324,135
4,4,0.407861771058,138
5,5,0.40126349892,139
6,6,0.398010799136,139
7,7,0.39481425486,137
8,8,0.391460043197,140
9,9,0.389414686825,139
10,10,0.389285097192,138
11,11,0.386233261339,140
12,12,0.38260475162,142
13,13,0.380656587473,139
14,14,0.379384449244,142
15,15,0.378924406048,140
16,16,0.374794816415,141
17,17,0.372125269978,144
18,18,0.370373650108,141
19,19,0.367963282937,144
20,20,0.363915766739,142
21,21,0.361440604752,141
22,22,0.358714902808,142
23,23,0.356533477322,142
24,24,0.354712742981,144
25,25,0.351602591793,143
26,26,0.351831533477,139
27,27,0.350239740821,138
28,28,0.349086393089,140
29,29,0.345496760259,144
30,30,0.344982721382,143
31,31,0.343419006479,145
32,32,0.341706263499,140
33,33,0.341151187905,142
34,34,0.341237580994,141
35,35,0.337773218143,145
36,36,0.336717062635,141
37,37,0.335688984881,144
38,38,0.334827213823,143
39,39,0.332978401728,142
40,40,0.333071274298,145
41,41,0.332133909287,142
42,42,0.330375809935,142
43,43,0.330084233261,146
44,44,0.328429805616,145
45,45,0.32677537797,142
46,46,0.326416846652,146
47,47,0.327580993521,148
48,48,0.326479481641,143
49,49,0.323915766739,143
50,50,0.323423326134,145
51,51,0.326328293737,141
52,52,0.321758099352,147
53,53,0.321084233261,144
54,54,0.320164146868,145
55,55,0.32035637149,143
56,56,0.318859611231,144
57,57,0.318319654428,145
58,58,0.317580993521,144
59,59,0.318673866091,146
60,60,0.31607775378,146
61,61,0.3156825054,147
62,62,0.315192224622,144
63,63,0.314239740821,144
64,64,0.312892008639,141
65,65,0.312012958963,144
66,66,0.311969762419,147
67,67,0.311632829374,148
68,68,0.311136069114,147
69,69,0.30988336933,143
70,70,0.309524838013,145
71,71,0.310971922246,145
72,72,0.308725701944,148
73,73,0.308911447084,147
74,74,0.308507559395,149
75,75,0.307768898488,145
76,76,0.308215982721,144
77,77,0.305157667387,145
78,78,0.30503887689,146
79,79,0.304492440605,145
80,80,0.303058315335,143
81,81,0.303313174946,148
82,82,0.30543412527,142
83,83,0.303896328294,142
84,84,0.302546436285,142
85,85,0.302872570194,145
86,86,0.30109287257,145
87,87,0.299613390929,147
88,88,0.298982721382,147
89,89,0.298371490281,143
90,90,0.2993412527,149
91,91,0.300328293737,144
92,92,0.297118790497,147
93,93,0.296397408207,146
94,94,0.296796976242,148
95,95,0.296060475162,145
96,96,0.295842332613,146
97,97,0.295954643629,149
98,98,0.294274298056,145
99,99,0.295110151188,144
