,Epoch:,Cost:,Accuracy:
0,0,2.11603887689,0
1,1,1.46921166307,2
2,2,1.0501511879,6
3,3,0.799023758099,15
4,4,0.660166306695,25
5,5,0.571460043197,68
6,6,0.521161987041,94
7,7,0.500419006479,108
8,8,0.488019438445,120
9,9,0.479561555076,121
10,10,0.474425485961,125
11,11,0.471412526998,125
12,12,0.468360691145,126
13,13,0.465812095032,127
14,14,0.463857451404,128
15,15,0.461969762419,129
16,16,0.46,129
17,17,0.458410367171,128
18,18,0.456850971922,127
19,19,0.455833693305,128
20,20,0.454708423326,128
