,Epoch:,Cost:,Accuracy:
0,0,1.27133477322,0
1,1,1.05795680346,0
2,2,0.982352051836,0
3,3,0.950609071274,0
4,4,0.930710583153,0
5,5,0.901365010799,0
6,6,0.811609071274,3
7,7,0.552846652268,98
8,8,0.470822894168,129
9,9,0.453483801296,133
10,10,0.446416846652,133
11,11,0.441693304536,133
12,12,0.438997840173,132
13,13,0.437686825054,132
14,14,0.436032397408,132
15,15,0.434591792657,132
16,16,0.433578833693,132
17,17,0.432222462203,133
18,18,0.431006479482,133
19,19,0.429872570194,132
20,20,0.428859611231,133
