,Epoch:,Cost:,Accuracy:
0,0,1.44202159827,0
1,1,1.38466090713,0
2,2,1.31915334773,0
3,3,1.23893520518,0
4,4,1.14121814255,2
5,5,1.02418358531,5
6,6,0.90388336933,13
7,7,0.793475161987,36
8,8,0.705768898488,60
9,9,0.644060475162,73
10,10,0.602179265659,89
11,11,0.574602591793,97
12,12,0.556971922246,106
13,13,0.54205399568,118
14,14,0.532118790497,122
15,15,0.524105831533,125
16,16,0.517561555076,126
17,17,0.512524838013,127
18,18,0.508205183585,127
19,19,0.503863930886,126
20,20,0.500231101512,128
