,Epoch:,Cost:,Accuracy:
0,0,0.391203023758,145
1,1,0.391835853132,145
2,2,0.39130237581,145
3,3,0.391082073434,145
4,4,0.390282937365,145
5,5,0.39105399568,145
6,6,0.390602591793,145
7,7,0.390177105832,145
8,8,0.389768898488,145
9,9,0.389805615551,145
10,10,0.38975161987,145
11,11,0.389926565875,145
12,12,0.389572354212,145
13,13,0.389453563715,145
14,14,0.389365010799,145
15,15,0.389475161987,145
16,16,0.389265658747,145
17,17,0.388974082073,145
18,18,0.388952483801,145
19,19,0.388784017279,145
20,20,0.389101511879,145
21,21,0.389123110151,146
22,22,0.388539956803,145
23,23,0.388762419006,145
24,24,0.388712742981,145
25,25,0.388421166307,145
26,26,0.388082073434,145
27,27,0.388103671706,145
28,28,0.388002159827,145
29,29,0.387626349892,145
30,30,0.387447084233,147
31,31,0.387542116631,147
32,32,0.387159827214,147
33,33,0.387198704104,146
34,34,0.386920086393,145
35,35,0.387215982721,146
36,36,0.38713174946,146
37,37,0.38673650108,144
38,38,0.386555075594,146
39,39,0.386857451404,146
40,40,0.386574514039,146
41,41,0.38660475162,145
42,42,0.386408207343,145
43,43,0.386278617711,146
44,44,0.386291576674,147
45,45,0.386226781857,146
46,46,0.386555075594,145
47,47,0.386,146
48,48,0.38590712743,146
49,49,0.38618574514,145
50,50,0.385652267819,145
51,51,0.385842332613,145
52,52,0.385842332613,145
53,53,0.386099352052,146
54,54,0.38607775378,145
55,55,0.385628509719,145
56,56,0.385069114471,145
57,57,0.384844492441,145
58,58,0.385051835853,145
59,59,0.384606911447,145
60,60,0.384602591793,145
61,61,0.384103671706,145
62,62,0.383993520518,145
63,63,0.384110151188,145
64,64,0.384313174946,145
65,65,0.383954643629,145
66,66,0.384585313175,145
67,67,0.383993520518,145
68,68,0.383898488121,146
69,69,0.383788336933,146
70,70,0.383760259179,146
71,71,0.383820734341,146
72,72,0.383496760259,146
73,73,0.383542116631,146
74,74,0.383399568035,146
75,75,0.38373650108,145
76,76,0.383272138229,146
77,77,0.383568034557,146
78,78,0.382799136069,146
79,79,0.382701943844,146
80,80,0.383017278618,146
81,81,0.382898488121,146
82,82,0.38251187905,146
83,83,0.382397408207,146
84,84,0.382406047516,146
85,85,0.382652267819,146
86,86,0.382200863931,146
87,87,0.382451403888,146
88,88,0.382114470842,146
89,89,0.382425485961,146
90,90,0.38164362851,145
91,91,0.38148812095,146
92,92,0.381555075594,146
93,93,0.381537796976,146
94,94,0.381049676026,146
95,95,0.381377969762,146
96,96,0.381287257019,146
97,97,0.3813174946,146
98,98,0.380995680346,145
99,99,0.381181425486,146
