,Epoch:,Cost:,Accuracy:
0,0,0.410399568035,131
1,1,0.406820734341,131
2,2,0.403166306695,131
3,3,0.400861771058,131
4,4,0.397462203024,131
5,5,0.396369330454,131
6,6,0.393343412527,131
7,7,0.390892008639,131
8,8,0.389032397408,131
9,9,0.384012958963,131
10,10,0.381390928726,132
11,11,0.377779697624,131
12,12,0.375157667387,132
13,13,0.375019438445,131
14,14,0.371956803456,133
15,15,0.370479481641,136
16,16,0.369393088553,136
17,17,0.366717062635,137
18,18,0.36707775378,135
19,19,0.363470842333,139
20,20,0.362120950324,139
21,21,0.360727861771,137
22,22,0.359822894168,137
23,23,0.360174946004,137
24,24,0.358269978402,137
25,25,0.357203023758,138
26,26,0.356082073434,141
27,27,0.35398488121,136
28,28,0.354917926566,141
29,29,0.351419006479,142
30,30,0.351587473002,139
31,31,0.349533477322,141
32,32,0.348987041037,141
33,33,0.348963282937,140
34,34,0.347466522678,141
35,35,0.346010799136,141
36,36,0.344576673866,140
37,37,0.344328293737,139
38,38,0.34375161987,141
39,39,0.34248812095,141
40,40,0.339570194384,143
41,41,0.340444924406,142
42,42,0.33948812095,143
43,43,0.33722462203,143
44,44,0.341760259179,141
45,45,0.336913606911,143
46,46,0.33460475162,144
47,47,0.335177105832,144
48,48,0.333222462203,143
49,49,0.333537796976,144
50,50,0.334330453564,141
51,51,0.338509719222,135
52,52,0.330842332613,143
53,53,0.329369330454,144
54,54,0.328481641469,145
55,55,0.3276587473,146
56,56,0.327771058315,143
57,57,0.327231101512,142
58,58,0.32613174946,146
59,59,0.325710583153,145
60,60,0.324673866091,146
61,61,0.324159827214,142
62,62,0.323278617711,143
63,63,0.322060475162,144
64,64,0.320466522678,144
65,65,0.320088552916,144
66,66,0.32003887689,146
67,67,0.320898488121,143
68,68,0.318386609071,146
69,69,0.317634989201,145
70,70,0.316231101512,145
71,71,0.318004319654,144
72,72,0.316421166307,144
73,73,0.314930885529,147
74,74,0.318008639309,144
75,75,0.314784017279,143
76,76,0.314693304536,143
77,77,0.311006479482,146
78,78,0.310375809935,145
79,79,0.310840172786,142
80,80,0.309544276458,142
81,81,0.308684665227,146
82,82,0.30894600432,144
83,83,0.306531317495,145
84,84,0.308637149028,142
85,85,0.30879049676,140
86,86,0.307285097192,145
87,87,0.304444924406,147
88,88,0.304475161987,144
89,89,0.303628509719,143
90,90,0.303766738661,141
91,91,0.301853131749,144
92,92,0.30117062635,144
93,93,0.301568034557,145
94,94,0.299563714903,143
95,95,0.299440604752,145
96,96,0.300583153348,142
97,97,0.299714902808,140
98,98,0.296948164147,142
99,99,0.295965442765,142
