,Epoch:,Cost:,Accuracy:
0,0,0.294464362851,143
1,1,0.29644924406,139
2,2,0.293892008639,143
3,3,0.291835853132,146
4,4,0.291516198704,144
5,5,0.293358531317,143
6,6,0.291801295896,145
7,7,0.289982721382,141
8,8,0.29307775378,143
9,9,0.293794816415,142
10,10,0.288021598272,142
11,11,0.286591792657,148
12,12,0.286665226782,147
13,13,0.286673866091,145
14,14,0.28582937365,145
15,15,0.284019438445,143
16,16,0.283544276458,141
17,17,0.282760259179,143
18,18,0.283110151188,142
19,19,0.282261339093,141
20,20,0.282641468683,145
21,21,0.281589632829,140
22,22,0.284151187905,144
23,23,0.28018574514,145
24,24,0.280006479482,145
25,25,0.282058315335,142
26,26,0.278427645788,145
27,27,0.276479481641,146
28,28,0.276501079914,146
29,29,0.276548596112,141
30,30,0.275436285097,145
31,31,0.273732181425,145
32,32,0.275,145
33,33,0.27452699784,144
34,34,0.273876889849,145
35,35,0.276669546436,147
36,36,0.27375161987,143
37,37,0.272334773218,146
38,38,0.271859611231,144
39,39,0.27238012959,147
40,40,0.278507559395,142
41,41,0.272086393089,144
42,42,0.272045356371,145
43,43,0.271343412527,144
44,44,0.277475161987,145
45,45,0.269714902808,145
46,46,0.268155507559,144
47,47,0.270529157667,140
48,48,0.267723542117,146
49,49,0.267691144708,143
50,50,0.266933045356,146
51,51,0.26818574514,147
52,52,0.266501079914,148
53,53,0.26590712743,147
54,54,0.265503239741,148
55,55,0.266354211663,144
56,56,0.265941684665,145
57,57,0.264466522678,148
58,58,0.264159827214,143
59,59,0.263345572354,147
60,60,0.265311015119,144
61,61,0.264187904968,146
62,62,0.263796976242,147
63,63,0.264352051836,143
64,64,0.262628509719,147
65,65,0.260885529158,146
66,66,0.260151187905,145
67,67,0.261537796976,143
68,68,0.259900647948,147
69,69,0.260952483801,145
70,70,0.259576673866,146
71,71,0.25913174946,149
72,72,0.259032397408,147
73,73,0.259,146
74,74,0.258507559395,147
75,75,0.259075593952,144
76,76,0.256730021598,146
77,77,0.257870410367,146
78,78,0.256609071274,147
79,79,0.255941684665,146
80,80,0.257008639309,148
81,81,0.257794816415,146
82,82,0.255157667387,147
83,83,0.256103671706,150
84,84,0.254755939525,146
85,85,0.255645788337,146
86,86,0.253615550756,144
87,87,0.254120950324,145
88,88,0.255468682505,146
89,89,0.254427645788,144
90,90,0.256377969762,148
91,91,0.253339092873,147
92,92,0.252522678186,149
93,93,0.251289416847,144
94,94,0.251056155508,146
95,95,0.253904967603,147
96,96,0.251306695464,149
97,97,0.250900647948,150
98,98,0.251514038877,147
99,99,0.254479481641,144
100,100,0.250548596112,144
101,101,0.257382289417,143
102,102,0.249974082073,144
103,103,0.248779697624,145
104,104,0.251414686825,146
105,105,0.24877537797,147
106,106,0.248622030238,150
107,107,0.247267818575,146
108,108,0.248987041037,152
109,109,0.247012958963,149
110,110,0.24820950324,147
111,111,0.246656587473,146
112,112,0.245593952484,147
113,113,0.249326133909,144
114,114,0.246164146868,143
115,115,0.247285097192,144
116,116,0.245667386609,147
117,117,0.245710583153,143
118,118,0.245321814255,149
119,119,0.245397408207,144
120,120,0.244401727862,145
121,121,0.246788336933,142
122,122,0.245492440605,147
123,123,0.242781857451,149
124,124,0.243766738661,145
125,125,0.2436825054,148
126,126,0.242714902808,146
127,127,0.242343412527,149
128,128,0.243954643629,143
129,129,0.242097192225,149
130,130,0.241084233261,147
131,131,0.241539956803,151
132,132,0.242485961123,149
133,133,0.239228941685,146
134,134,0.242615550756,144
135,135,0.239203023758,144
136,136,0.241501079914,143
137,137,0.240427645788,144
138,138,0.24013174946,147
139,139,0.239244060475,146
140,140,0.239041036717,146
141,141,0.237671706263,149
142,142,0.238369330454,150
143,143,0.238663066955,145
144,144,0.237397408207,149
145,145,0.237576673866,147
146,146,0.236701943844,151
147,147,0.237673866091,146
148,148,0.235827213823,149
149,149,0.238084233261,146
150,150,0.23638012959,146
151,151,0.235177105832,145
152,152,0.234239740821,146
153,153,0.234714902808,152
154,154,0.235799136069,149
155,155,0.234129589633,148
156,156,0.235019438445,144
157,157,0.23588336933,147
158,158,0.23418574514,147
159,159,0.235455723542,146
160,160,0.23382937365,147
161,161,0.236580993521,147
162,162,0.233721382289,147
163,163,0.238522678186,151
164,164,0.238777537797,148
165,165,0.232103671706,148
166,166,0.231838012959,149
167,167,0.232879049676,148
168,168,0.235146868251,146
169,169,0.230779697624,149
170,170,0.233101511879,149
171,171,0.230855291577,150
172,172,0.230950323974,149
173,173,0.229028077754,146
174,174,0.231423326134,150
175,175,0.230064794816,146
176,176,0.230287257019,151
177,177,0.233371490281,146
178,178,0.232397408207,151
179,179,0.229442764579,144
180,180,0.228913606911,150
181,181,0.228768898488,150
182,182,0.228971922246,148
183,183,0.229755939525,145
184,184,0.227036717063,148
185,185,0.228269978402,148
186,186,0.228455723542,148
187,187,0.229321814255,143
188,188,0.227956803456,146
189,189,0.230397408207,148
190,190,0.228105831533,150
191,191,0.226440604752,146
192,192,0.22698488121,145
193,193,0.22813174946,146
194,194,0.230665226782,150
195,195,0.225725701944,146
196,196,0.228708423326,143
197,197,0.224786177106,148
198,198,0.22420950324,150
199,199,0.223155507559,149
